fecha 	 low 	 open 	 close 	 high 	 highpoint 	 lowpoint 	 ema short 	 ema mid 	 signal 	 shorttrend 	 midtrend 	 longtrend 	 action 
08/09/2010	5,12	5,27	5,27	5,4	5,1042	4,7799	1,6097	false	true	null	null	UPTREND	0
09/09/2010	5,2	5,41	5,2	5,41	5,1162	4,7964	1,1264	true	false	null	null	UPTREND	0
10/09/2010	5,2	5,2	5,25	5,25	5,1329	4,8142	0,874	false	false	null	null	UPTREND	0
13/09/2010	5,15	5,27	5,21	5,3	5,1425	4,8297	0,6356	false	true	null	null	UPTREND	0
14/09/2010	5,19	5,2	5,2	5,2	5,1497	4,8442	0,5569	false	false	null	null	UPTREND	0
15/09/2010	5,07	5,2	5,11	5,2	5,1448	4,8547	0,2151	false	false	null	null	UPTREND	0
16/09/2010	5	5	5,05	5,09	5,1329	4,8623	-0,9881	false	true	null	null	UPTREND	-1
17/09/2010	5,05	5,05	5,05	5,11	5,1225	4,8697	-0,4516	false	false	null	null	UPTREND	0
20/09/2010	5,12	5,15	5,22	5,22	5,1347	4,8834	-0,167	false	false	null	null	UPTREND	0
21/09/2010	5,17	5,2	5,2	5,22	5,1429	4,8958	0,1701	false	false	null	null	UPTREND	1
22/09/2010	5,2	5,2	5,38	5,38	5,1725	4,9148	0,8589	false	false	null	null	UPTREND	0
23/09/2010	5,32	5,32	5,4	5,4	5,201	4,9339	1,1013	false	false	null	null	UPTREND	0
24/09/2010	5,4	5,4	5,57	5,57	5,2471	4,9588	1,7021	false	false	null	null	UPTREND	0
27/09/2010	5,6	5,6	5,68	5,75	5,3012	4,9871	2,026	false	false	null	null	UPTREND	0
28/09/2010	5,59	5,68	5,77	5,77	5,3598	5,0178	2,4348	false	true	null	null	UPTREND	0
29/09/2010	5,6	5,77	5,73	5,77	5,4061	5,0457	2,4436	false	false	null	null	UPTREND	0
30/09/2010	5,7	5,7	5,8	5,85	5,4553	5,0753	2,3728	true	false	null	null	UPTREND	0
01/10/2010	5,6	5,8	5,7	5,82	5,4859	5,0998	1,9896	false	true	null	null	UPTREND	0
04/10/2010	5,64	5,7	5,68	5,7	5,5102	5,1225	1,6698	false	false	null	null	UPTREND	0
05/10/2010	5,68	5,68	5,75	5,75	5,5401	5,1472	1,39	true	false	null	null	UPTREND	0
06/10/2010	5,7	5,7	5,7	5,72	5,5601	5,1688	1,2127	false	false	null	null	UPTREND	0
07/10/2010	5,65	5,68	5,66	5,68	5,5726	5,1881	1,0332	false	false	null	null	UPTREND	0
08/10/2010	5,62	5,68	5,64	5,68	5,581	5,2058	0,6809	false	true	null	null	DOWNTREND	0
11/10/2010	5,64	5,64	5,64	5,64	5,5884	5,2228	0,4699	false	false	null	null	DOWNTREND	0
12/10/2010	5,52	5,6	5,59	5,6	5,5886	5,2372	0,2663	false	true	null	null	DOWNTREND	0
13/10/2010	5,57	5,57	5,57	5,65	5,5863	5,2503	0,0874	true	false	null	null	DOWNTREND	0
14/10/2010	5,5	5,55	5,52	5,6	5,578	5,2609	-1	false	true	null	null	DOWNTREND	-1
15/10/2010	5,54	5,65	5,56	5,65	5,5757	5,2726	-0,2304	false	false	null	null	DOWNTREND	0
18/10/2010	5,58	5,58	5,68	5,7	5,5888	5,2886	0,0592	true	false	null	null	DOWNTREND	1
19/10/2010	5,59	5,65	5,59	5,68	5,5889	5,3004	0,1822	false	false	null	null	DOWNTREND	0
20/10/2010	5,59	5,6	5,65	5,7	5,5966	5,3141	0,3464	false	false	null	null	DOWNTREND	0
21/10/2010	5,63	5,7	5,65	5,72	5,6032	5,3273	0,2409	true	false	null	null	DOWNTREND	0
22/10/2010	5,65	5,65	5,69	5,71	5,6141	5,3415	0,4183	false	false	null	null	DOWNTREND	0
25/10/2010	5,7	5,73	5,73	5,75	5,6286	5,3567	0,5315	true	false	null	null	DOWNTREND	0
26/10/2010	5,53	5,55	5,55	5,6	5,6188	5,3643	0,2583	false	true	null	null	DOWNTREND	0
27/10/2010	5,55	5,55	5,55	5,55	5,6102	5,3716	-1	false	false	null	null	DOWNTREND	-1
28/10/2010	5,72	5,72	5,72	5,91	5,6239	5,3853	-0,0781	false	false	null	null	UPTREND	0
29/10/2010	5,65	5,93	5,93	5,95	5,6622	5,4066	0,7183	false	true	null	null	UPTREND	1
01/11/2010	5,96	5,96	6,04	6,1	5,7094	5,4315	1,5971	false	false	null	null	UPTREND	0
02/11/2010	6,04	6,08	6,04	6,27	5,7507	5,4553	1,9998	true	false	null	null	UPTREND	0
03/11/2010	6,01	6,05	6,05	6,07	5,7881	5,4786	1,9877	false	true	null	null	UPTREND	0
04/11/2010	6,27	6,27	6,64	6,64	5,8946	5,5242	2,8213	false	false	null	null	UPTREND	0
05/11/2010	6,72	6,8	6,88	6,9	6,0178	5,5774	3,637	false	false	null	null	UPTREND	0
08/11/2010	6,85	7,05	6,97	7,08	6,1368	5,632	4,3016	true	false	null	null	UPTREND	0
09/11/2010	6,9	7,01	6,9	7,01	6,2322	5,6817	4,2056	false	false	null	null	UPTREND	0
10/11/2010	6,65	6,9	6,9	6,9	6,3157	5,7295	3,9094	false	false	null	null	UPTREND	0
11/11/2010	6,65	6,8	6,7	6,9	6,3637	5,7675	3,2677	false	false	null	null	UPTREND	0
12/11/2010	6,36	6,69	6,4	6,69	6,3683	5,7923	2,0835	false	true	null	null	UPTREND	0
15/11/2010	6,45	6,45	6,65	6,65	6,4035	5,826	1,4535	false	false	null	null	UPTREND	0
16/11/2010	6,25	6,45	6,41	6,45	6,4043	5,8489	0,6721	false	false	null	null	UPTREND	0
17/11/2010	6,25	6,41	6,25	6,41	6,385	5,8646	0,2532	false	true	null	null	UPTREND	0
18/11/2010	6,33	6,33	6,44	6,47	6,3919	5,8872	-0,9829	true	false	null	null	UPTREND	-1
19/11/2010	6,35	6,44	6,35	6,44	6,3866	5,9053	-0,3079	false	false	null	null	UPTREND	0
22/11/2010	6,35	6,44	6,35	6,44	6,3821	5,9228	-0,0632	false	false	null	null	UPTREND	0
23/11/2010	6,18	6,3	6,18	6,3	6,3568	5,9328	-0,6013	false	false	null	null	UPTREND	0
24/11/2010	6,15	6,2	6,25	6,4	6,3435	5,9453	-0,7149	false	true	null	null	UPTREND	0
25/11/2010	6,25	6,25	6,3	6,3	6,338	5,9592	-0,7209	false	false	null	null	UPTREND	0
26/11/2010	6,3	6,3	6,45	6,5	6,352	5,9784	-0,0565	true	false	null	null	UPTREND	0
29/11/2010	6,3	6,45	6,45	6,46	6,3643	5,9969	0,3463	false	false	null	null	UPTREND	1
30/11/2010	6,3	6,45	6,41	6,5	6,37	6,0131	0,5307	false	false	null	null	UPTREND	0
01/12/2010	6,3	6,5	6,45	6,5	6,38	6,0303	0,4648	false	false	null	null	UPTREND	0
02/12/2010	6,41	6,5	6,54	6,55	6,4	6,0503	0,5925	true	false	null	null	UPTREND	0
03/12/2010	6,51	6,51	6,53	6,54	6,4162	6,0691	0,7649	false	false	null	null	UPTREND	0
06/12/2010	6,39	6,5	6,5	6,5	6,4267	6,086	0,7725	false	true	null	null	UPTREND	0
07/12/2010	6,41	6,6	6,41	6,6	6,4246	6,0987	0,38	true	false	null	null	UPTREND	0
08/12/2010	6,41	6,41	6,41	6,41	6,4228	6,1109	0,1092	false	false	null	null	UPTREND	0
09/12/2010	6,4	6,45	6,4	6,45	6,4199	6,1222	-1,0078	true	false	null	null	UPTREND	-1
10/12/2010	6,3	6,39	6,35	6,39	6,4112	6,1312	-0,2235	false	false	null	null	UPTREND	0
13/12/2010	6,25	6,35	6,4	6,4	6,4098	6,1417	-0,2164	false	true	null	null	DOWNTREND	0
14/12/2010	6,32	6,4	6,33	6,4	6,3998	6,1491	-0,3459	true	false	null	null	DOWNTREND	0
15/12/2010	6,28	6,3	6,29	6,32	6,3861	6,1546	-0,4174	false	true	null	null	DOWNTREND	0
16/12/2010	6,29	6,29	6,33	6,34	6,3791	6,1615	-0,5038	false	false	null	null	DOWNTREND	0
17/12/2010	6,27	6,35	6,3	6,37	6,3692	6,1669	-0,5087	false	true	null	null	DOWNTREND	0
20/12/2010	6,3	6,3	6,33	6,41	6,3643	6,1733	-0,3627	true	false	null	null	DOWNTREND	0
21/12/2010	6,25	6,35	6,35	6,35	6,3625	6,1802	-0,2759	false	true	null	null	DOWNTREND	0
22/12/2010	6,35	6,4	6,4	6,4	6,3672	6,1889	-0,0255	false	false	null	null	DOWNTREND	0
23/12/2010	6,33	6,5	6,39	6,5	6,37	6,1967	0,0958	false	false	null	null	DOWNTREND	1
24/12/2010	6,33	6,5	6,39	6,5	6,3725	6,2043	0,1671	true	false	null	null	DOWNTREND	0
27/12/2010	6,2	6,39	6,25	6,39	6,3572	6,2061	-1	false	true	null	null	DOWNTREND	-1
28/12/2010	6,25	6,32	6,25	6,33	6,3438	6,2078	-0,4472	false	false	null	null	DOWNTREND	0
29/12/2010	6,25	6,32	6,3	6,32	6,3383	6,2115	-0,5675	false	false	null	null	DOWNTREND	0
30/12/2010	6,32	6,39	6,32	6,4	6,3361	6,2157	-0,3634	true	false	null	null	DOWNTREND	0
31/12/2010	6,32	6,32	6,32	6,32	6,334	6,2198	-0,1629	false	false	null	null	DOWNTREND	0
03/01/2011	6,37	6,37	6,56	6,6	6,3623	6,2331	0,4272	false	false	null	null	DOWNTREND	1
04/01/2011	6,45	6,65	6,62	6,65	6,3945	6,2483	0,9621	false	false	null	null	DOWNTREND	0
05/01/2011	6,61	6,62	6,73	6,74	6,4364	6,2672	1,6609	false	false	null	null	DOWNTREND	0
06/01/2011	6,8	6,8	6,85	7,1	6,4881	6,2901	1,986	true	false	null	null	DOWNTREND	0
07/01/2011	6,65	6,85	6,75	6,87	6,5209	6,3081	1,9933	false	false	null	null	DOWNTREND	0
10/01/2011	6,52	6,7	6,62	6,7	6,5333	6,3203	1,5609	false	true	null	null	UPTREND	0
11/01/2011	6,55	6,7	6,55	6,7	6,5354	6,3293	0,7576	false	false	null	null	UPTREND	0
12/01/2011	6,5	6,75	6,5	6,75	6,5309	6,336	0,1292	true	false	null	null	UPTREND	0
13/01/2011	6,42	6,5	6,42	6,6	6,5171	6,3393	-1	false	false	null	null	UPTREND	-1
14/01/2011	6,4	6,45	6,45	6,5	6,5087	6,3437	-0,4433	false	true	null	null	UPTREND	0
17/01/2011	6,5	6,5	6,7	6,8	6,5326	6,3576	0	false	false	null	null	UPTREND	0
18/01/2011	6,44	6,8	6,55	7,05	6,5348	6,3652	0,2948	false	true	null	null	UPTREND	1
19/01/2011	6,48	6,55	6,65	6,66	6,5492	6,3763	0,6708	false	false	null	null	UPTREND	0
20/01/2011	6,5	6,7	6,65	6,7	6,5618	6,3871	0,4848	false	false	null	null	UPTREND	0
21/01/2011	6,6	6,7	6,65	6,73	6,5728	6,3974	0,6305	false	false	null	null	UPTREND	0
24/01/2011	6,55	6,65	6,55	6,75	6,57	6,4034	0,3458	true	false	null	null	UPTREND	0
25/01/2011	6,45	6,6	6,45	6,65	6,555	6,4052	-1	false	false	null	null	UPTREND	-1
26/01/2011	6,4	6,49	6,45	6,51	6,5418	6,407	-0,5143	false	true	null	null	UPTREND	0
27/01/2011	6,41	6,55	6,47	6,57	6,5329	6,4094	-0,6151	true	false	null	null	UPTREND	0
28/01/2011	6,3	6,49	6,35	6,5	6,51	6,4071	-0,7438	false	true	null	null	UPTREND	0
31/01/2011	6,33	6,33	6,44	6,44	6,5013	6,4084	-0,6553	false	false	null	null	UPTREND	0
01/02/2011	6,55	6,6	6,55	6,7	6,5073	6,4139	-0,4242	false	false	null	null	UPTREND	0
02/02/2011	6,5	6,7	6,55	6,7	6,5127	6,4193	0	true	false	null	null	UPTREND	0
03/02/2011	6,5	6,51	6,6	6,6	6,5236	6,4264	0,3853	false	true	null	null	UPTREND	1
04/02/2011	6,6	6,65	6,65	6,68	6,5394	6,4351	0,5321	false	false	null	null	UPTREND	0
07/02/2011	6,62	6,65	6,69	6,7	6,5582	6,4451	0,7533	true	false	null	null	UPTREND	0
08/02/2011	6,62	6,67	6,69	6,69	6,5747	6,4547	0,8436	false	false	null	null	UPTREND	0
09/02/2011	6,54	6,69	6,54	6,69	6,5704	6,4581	0,4913	false	false	null	null	UPTREND	0
10/02/2011	6,35	6,45	6,38	6,45	6,5466	6,455	-1	false	false	null	null	UPTREND	-1
11/02/2011	6,28	6,37	6,34	6,37	6,5207	6,4505	-0,8834	false	false	null	null	UPTREND	0
14/02/2011	6,22	6,29	6,25	6,3	6,4869	6,4426	-1,3423	false	false	null	null	UPTREND	0
15/02/2011	6,2	6,27	6,21	6,27	6,4523	6,4335	-1,5321	false	false	null	null	UPTREND	0
16/02/2011	6,11	6,25	6,12	6,26	6,4108	6,4212	-0,47	false	true	null	null	UPTREND	0
17/02/2011	6,14	6,14	6,21	6,25	6,3857	6,4129	-1,6274	false	false	null	null	UPTREND	0
21/02/2011	6	6,13	6,07	6,14	6,3462	6,3995	-1,6995	false	false	null	null	UPTREND	0
22/02/2011	5,8	6,07	5,95	6,07	6,2967	6,3819	-1,8168	false	false	null	null	UPTREND	0
24/02/2011	5,77	5,8	5,85	6	6,2408	6,361	-2,2316	false	true	null	null	UPTREND	0
25/02/2011	5,9	5,95	5,92	5,95	6,2007	6,3437	-2,2574	false	false	null	null	UPTREND	0
28/02/2011	6	6	6	6	6,1756	6,3302	-1,9173	false	false	null	null	UPTREND	0
01/03/2011	6,02	6,1	6,02	6,11	6,1562	6,3181	-1,3884	true	false	null	null	UPTREND	0
02/03/2011	5,96	6,03	5,96	6,04	6,1317	6,304	-1,1432	false	true	null	null	UPTREND	0
03/03/2011	5,98	6	6,13	6,16	6,1315	6,2972	-0,71	false	false	null	null	UPTREND	0
04/03/2011	6	6,15	6	6,16	6,115	6,2855	-0,7068	false	false	null	null	UPTREND	0
07/03/2011	6	6,15	6	6,16	6,1006	6,2743	-0,5401	false	false	null	null	UPTREND	0
08/03/2011	6	6,15	6	6,16	6,0881	6,2636	-0,7432	true	false	null	null	UPTREND	0
09/03/2011	6	6,07	6	6,07	6,0771	6,2533	-0,6411	false	false	null	null	UPTREND	0
10/03/2011	5,9	5,95	5,95	5,95	6,0612	6,2414	-0,6541	false	false	null	null	UPTREND	0
11/03/2011	5,8	5,9	6	6	6,0535	6,2319	-0,5731	false	true	null	null	UPTREND	0
14/03/2011	5,9	5,9	5,95	5,95	6,0406	6,2208	-0,5965	false	false	null	null	UPTREND	0
15/03/2011	5,72	5,8	5,72	5,85	6,0005	6,2012	-0,9976	false	true	null	null	UPTREND	0
16/03/2011	5,75	5,75	5,75	5,84	5,9692	6,1835	-1,3701	false	false	null	null	UPTREND	0
17/03/2011	5,8	5,8	5,87	5,87	5,9568	6,1712	-1,3498	false	false	null	null	UPTREND	0
18/03/2011	5,86	5,89	5,9	5,9	5,9497	6,1606	-0,8389	false	false	null	null	UPTREND	0
21/03/2011	5,85	5,95	5,85	5,98	5,9372	6,1484	-0,5478	true	false	null	null	UPTREND	0
22/03/2011	5,85	5,85	5,96	5,96	5,9401	6,141	-0,2599	false	false	null	null	UPTREND	0
23/03/2011	5,8	5,98	5,8	5,98	5,9226	6,1276	-0,4819	false	true	null	null	UPTREND	0
28/03/2011	5,89	5,9	5,95	5,95	5,926	6,1207	-0,1788	false	false	null	null	UPTREND	0
29/03/2011	5,93	5,95	5,93	5,95	5,9265	6,1132	-0,2296	false	false	null	null	UPTREND	0
30/03/2011	5,92	5,95	5,94	5,97	5,9282	6,1064	0,0936	true	false	null	null	UPTREND	1
31/03/2011	5,82	5,87	5,83	5,87	5,9159	6,0956	-1,0069	false	false	null	null	UPTREND	-1
01/04/2011	5,75	5,75	5,75	5,84	5,8952	6,082	-0,5202	false	false	null	null	UPTREND	0
04/04/2011	5,7	5,87	5,7	5,87	5,8708	6,067	-0,9752	false	true	null	null	UPTREND	0
05/04/2011	5,72	5,75	5,72	5,78	5,8519	6,0534	-1,0507	false	false	null	null	UPTREND	0
06/04/2011	5,76	5,76	5,82	5,82	5,8479	6,0443	-0,7705	false	false	null	null	UPTREND	0
07/04/2011	5,78	5,84	5,78	5,84	5,8394	6,0339	-0,5307	false	false	null	null	UPTREND	0
08/04/2011	5,79	5,79	5,86	5,86	5,842	6,0271	-0,1532	true	false	null	null	UPTREND	0
12/04/2011	5,65	5,78	5,78	5,78	5,8343	6,0174	-0,2278	false	true	null	null	DOWNTREND	0
13/04/2011	5,7	5,78	5,8	5,8	5,83	6,0089	-0,1543	false	false	null	null	DOWNTREND	0
14/04/2011	5,65	5,8	5,65	5,8	5,8075	5,9948	-0,5996	true	false	null	null	DOWNTREND	0
15/04/2011	5,65	5,7	5,65	5,7	5,7878	5,9813	-0,7772	false	false	null	null	DOWNTREND	0
18/04/2011	5,45	5,53	5,45	5,53	5,7456	5,9604	-1,386	false	false	null	null	DOWNTREND	0
19/04/2011	5,34	5,45	5,4	5,45	5,7024	5,9385	-1,685	false	true	null	null	DOWNTREND	0
20/04/2011	5,4	5,4	5,45	5,45	5,6708	5,9193	-1,8497	false	false	null	null	DOWNTREND	0
25/04/2011	5,38	5,38	5,38	5,45	5,6345	5,8982	-1,7733	false	false	null	null	DOWNTREND	0
26/04/2011	5,33	5,4	5,37	5,4	5,6014	5,8774	-1,6231	false	false	null	null	DOWNTREND	0
27/04/2011	5,29	5,3	5,29	5,32	5,5625	5,8544	-1,7328	false	false	null	null	DOWNTREND	0
28/04/2011	5,29	5,29	5,37	5,4	5,5384	5,8354	-1,5492	false	true	null	null	DOWNTREND	0
29/04/2011	5,4	5,42	5,4	5,47	5,5211	5,8183	-1,3076	false	false	null	null	DOWNTREND	0
02/05/2011	5,45	5,57	5,57	5,58	5,5272	5,8086	-0,5849	true	false	null	null	DOWNTREND	0
03/05/2011	5	5	5	5	5,4613	5,7769	-1,2578	false	true	null	null	DOWNTREND	0
04/05/2011	5,53	5,53	5,53	5,75	5,4699	5,7672	-0,8454	true	false	null	null	DOWNTREND	0
05/05/2011	5,5	5,55	5,55	5,6	5,4799	5,7587	-0,7785	false	false	null	null	DOWNTREND	0
06/05/2011	5,49	5,6	5,49	5,65	5,4812	5,7482	0,3304	true	false	null	null	DOWNTREND	1
09/05/2011	5,49	5,49	5,55	5,55	5,4898	5,7404	0,3415	false	true	null	null	DOWNTREND	0
10/05/2011	5,58	5,65	5,65	5,65	5,5098	5,7368	0,4965	false	false	null	null	UPTREND	0
11/05/2011	5,6	5,7	5,6	5,7	5,5211	5,7315	0,6433	false	false	null	null	UPTREND	0
12/05/2011	5,61	5,61	5,7	5,7	5,5435	5,7302	0,9008	true	false	null	null	UPTREND	0
13/05/2011	5,6	5,65	5,65	5,65	5,5568	5,7271	0,7763	false	true	null	null	UPTREND	0
16/05/2011	5,65	5,65	5,65	5,66	5,5684	5,7241	0,7825	true	false	null	null	UPTREND	0
17/05/2011	5,61	5,64	5,64	5,65	5,5774	5,7208	0,5647	false	true	null	null	UPTREND	0
18/05/2011	5,65	5,72	5,72	5,75	5,5952	5,7207	0,637	false	false	null	null	UPTREND	0
19/05/2011	5,7	5,8	5,8	5,8	5,6208	5,7238	0,8642	true	false	null	null	UPTREND	0
20/05/2011	5,72	5,75	5,75	5,77	5,6369	5,7249	0,9889	false	false	null	null	UPTREND	0
23/05/2011	5,65	5,65	5,65	5,73	5,6386	5,7219	0,7181	false	true	null	null	UPTREND	0
24/05/2011	5,7	5,85	5,85	5,86	5,665	5,727	0,7316	false	false	null	null	UPTREND	0
26/05/2011	5,75	5,85	5,85	5,86	5,6881	5,7318	0,8449	false	false	null	null	UPTREND	0
30/05/2011	5,9	5,9	5,9	5,95	5,7146	5,7384	1,2411	true	false	null	null	UPTREND	0
31/05/2011	5,8	5,8	5,8	5,85	5,7253	5,7408	1,0087	false	false	null	null	UPTREND	0
03/06/2011	5,59	5,64	5,64	5,64	5,7146	5,7368	0,4688	false	false	null	null	UPTREND	0
06/06/2011	5,57	5,57	5,6	5,63	5,7003	5,7315	-0,9929	false	false	null	null	UPTREND	-1
07/06/2011	5,57	5,6	5,57	5,62	5,684	5,7251	-0,6837	false	false	null	null	UPTREND	0
08/06/2011	5,5	5,5	5,6	5,6	5,6735	5,7202	-0,6632	false	true	null	null	UPTREND	0
10/06/2011	5,63	5,66	5,67	5,67	5,6731	5,7183	-0,4526	false	false	null	null	UPTREND	0
13/06/2011	5,66	5,67	5,67	5,67	5,6727	5,7164	-0,1886	false	false	null	null	UPTREND	0
14/06/2011	5,68	5,68	5,68	5,69	5,6736	5,7149	0	true	false	null	null	DOWNTREND	0
15/06/2011	5,62	5,67	5,66	5,67	5,6719	5,7128	-1	false	false	null	null	DOWNTREND	0
16/06/2011	5,62	5,62	5,62	5,65	5,6654	5,7092	-0,1212	false	false	null	null	DOWNTREND	0
17/06/2011	5,62	5,62	5,62	5,67	5,6597	5,7057	-0,2309	false	false	null	null	DOWNTREND	0
20/06/2011	5,62	5,63	5,62	5,67	5,6548	5,7023	-0,2852	false	true	null	null	DOWNTREND	0
21/06/2011	5,7	5,72	5,7	5,75	5,6604	5,7022	-0,0832	true	false	null	null	DOWNTREND	0
22/06/2011	5,71	5,71	5,71	5,71	5,6666	5,7025	0,1147	false	false	null	null	DOWNTREND	1
23/06/2011	5,6	5,6	5,71	5,71	5,672	5,7028	0,3068	false	true	null	null	DOWNTREND	0
24/06/2011	5,8	5,8	5,88	5,88	5,698	5,7098	0,6373	true	false	null	null	DOWNTREND	0
27/06/2011	5,85	5,85	5,85	5,86	5,717	5,7153	0,2089	false	false	null	null	UPTREND	0
28/06/2011	5,75	5,9	5,75	5,9	5,7212	5,7166	0,7852	true	false	null	null	UPTREND	0
29/06/2011	5,75	5,75	5,75	5,85	5,7248	5,7179	0,4442	false	false	null	null	UPTREND	0
30/06/2011	5,75	5,8	5,79	5,8	5,7329	5,7208	0,2644	false	false	null	null	UPTREND	0
01/07/2011	5,75	5,79	5,75	5,79	5,7351	5,7219	0,2245	false	false	null	null	UPTREND	0
04/07/2011	5,75	5,75	5,78	5,78	5,7407	5,7242	0,2701	false	false	null	null	UPTREND	0
05/07/2011	5,75	5,8	5,83	5,83	5,7518	5,7283	0,3149	true	false	null	null	UPTREND	0
06/07/2011	5,75	5,75	5,75	5,8	5,7516	5,7292	0,2896	false	false	null	null	UPTREND	0
07/07/2011	5,75	5,75	5,75	5,81	5,7514	5,73	0,1789	true	false	null	null	UPTREND	0
11/07/2011	5,65	5,7	5,65	5,75	5,7387	5,7269	-0,9823	false	false	null	null	UPTREND	-1
12/07/2011	5,6	5,6	5,65	5,65	5,7276	5,7238	-0,3898	false	false	null	null	UPTREND	0
13/07/2011	5,58	5,7	5,65	5,7	5,7179	5,7209	-0,1413	true	false	null	null	UPTREND	0
14/07/2011	5,49	5,6	5,52	5,6	5,6932	5,7131	-0,7297	false	false	null	null	UPTREND	0
15/07/2011	5,42	5,43	5,43	5,5	5,6603	5,702	-1,0875	false	false	null	null	UPTREND	0
18/07/2011	5,42	5,42	5,43	5,43	5,6315	5,6913	-1,4006	false	true	null	null	UPTREND	0
19/07/2011	5,45	5,5	5,5	5,5	5,6151	5,6838	-1,2738	false	false	null	null	DOWNTREND	0
20/07/2011	5,5	5,5	5,5	5,55	5,6007	5,6766	-0,9807	false	false	null	null	DOWNTREND	0
21/07/2011	5,5	5,62	5,62	5,68	5,6031	5,6744	-0,4507	true	false	null	null	DOWNTREND	0
25/07/2011	5,5	5,5	5,5	5,5	5,5902	5,6675	-0,4133	false	false	null	null	DOWNTREND	0
26/07/2011	5,45	5,5	5,47	5,5	5,5752	5,6598	-0,424	false	false	null	null	DOWNTREND	0
27/07/2011	5,3	5,37	5,37	5,45	5,5495	5,6484	-0,8834	false	true	null	null	DOWNTREND	0
28/07/2011	5,35	5,35	5,35	5,4	5,5246	5,6367	-1,0767	false	false	null	null	DOWNTREND	0
29/07/2011	5,35	5,35	5,37	5,4	5,5053	5,6263	-1,1411	false	false	null	null	DOWNTREND	0
01/08/2011	5,45	5,5	5,45	5,5	5,4984	5,6193	-0,854	true	false	null	null	DOWNTREND	0
02/08/2011	5,45	5,47	5,47	5,47	5,4948	5,6135	-0,4947	false	false	null	null	DOWNTREND	0
03/08/2011	5,37	5,45	5,4	5,45	5,483	5,6051	-0,3711	false	false	null	null	DOWNTREND	0
04/08/2011	5,2	5,43	5,2	5,43	5,4476	5,5892	-0,8824	false	false	null	null	DOWNTREND	0
05/08/2011	5,12	5,18	5,2	5,2	5,4166	5,574	-1,2745	false	false	null	null	DOWNTREND	0
08/08/2011	4,75	4,95	4,75	5,05	5,3333	5,5417	-2,3136	false	false	null	null	DOWNTREND	0
09/08/2011	4,55	4,55	4,9	5	5,2791	5,5165	-2,4866	false	true	null	null	DOWNTREND	0
10/08/2011	4,85	4,85	4,88	4,9	5,2293	5,4915	-2,7917	false	false	null	null	DOWNTREND	0
11/08/2011	4,9	5	4,94	5	5,1931	5,4699	-2,1861	false	false	null	null	DOWNTREND	0
12/08/2011	4,85	5	4,89	5	5,1552	5,4472	-1,9589	false	true	null	null	UPTREND	0
15/08/2011	4,9	4,91	4,95	4,95	5,1296	5,4277	-1,5961	false	false	null	null	UPTREND	0
16/08/2011	4,9	5	5,05	5,06	5,1196	5,4129	-1,2011	false	false	null	null	UPTREND	0
17/08/2011	5	5	5,15	5,15	5,1234	5,4025	-0,4989	true	false	null	null	UPTREND	0
18/08/2011	4,9	5	4,9	5	5,0955	5,3828	-0,5859	false	false	null	null	UPTREND	0
19/08/2011	4,8	4,8	4,8	4,9	5,0586	5,36	-1,004	false	false	null	null	UPTREND	0
22/08/2011	4,8	4,8	4,8	4,9	5,0262	5,338	-1,5664	false	false	null	null	UPTREND	0
23/08/2011	4,8	4,8	4,8	4,8	4,998	5,3169	-1,5717	false	true	null	null	UPTREND	0
24/08/2011	4,9	4,9	4,92	5	4,9882	5,3014	-1,1516	true	false	null	null	UPTREND	0
26/08/2011	4,81	4,81	4,85	4,85	4,9709	5,2837	-0,9032	false	true	null	null	UPTREND	0
29/08/2011	4,9	4,9	4,95	4,95	4,9683	5,2706	-0,4822	false	false	null	null	UPTREND	0
30/08/2011	4,95	4,95	4,95	5	4,966	5,258	-0,369	false	false	null	null	UPTREND	0
31/08/2011	4,95	4,95	5,05	5,05	4,9765	5,2498	0,113	false	false	null	null	UPTREND	1
01/09/2011	5	5	5	5,05	4,9795	5,24	0,1856	true	false	null	null	UPTREND	0
02/09/2011	4,9	4,9	5	5	4,982	5,2306	0,2864	false	false	null	null	UPTREND	0
05/09/2011	4,9	4,9	4,9	4,9	4,9718	5,2177	-1	false	false	null	null	UPTREND	-1
06/09/2011	4,85	4,9	4,85	4,9	4,9566	5,2032	-0,3914	false	false	null	null	UPTREND	0
07/09/2011	4,85	4,9	4,85	4,9	4,9432	5,1894	-0,6533	false	false	null	null	UPTREND	0
08/09/2011	4,8	4,9	4,9	4,9	4,9378	5,178	-0,5633	false	false	null	null	UPTREND	0
09/09/2011	4,8	4,85	4,8	4,85	4,9206	5,1632	-0,6068	false	false	null	null	UPTREND	0
12/09/2011	4,6	4,6	4,65	4,65	4,8868	5,1431	-0,9193	false	false	null	null	UPTREND	0
13/09/2011	4,55	4,63	4,55	4,63	4,8447	5,1198	-1,5229	false	false	null	null	UPTREND	0
14/09/2011	4,5	4,6	4,5	4,6	4,8016	5,0955	-1,9105	false	false	null	null	UPTREND	0
15/09/2011	4,5	4,55	4,6	4,6	4,7764	5,0761	-1,7628	false	true	null	null	UPTREND	0
16/09/2011	4,7	4,7	4,8	4,8	4,7793	5,0653	-1,0513	false	false	null	null	UPTREND	0
20/09/2011	4,68	4,7	4,7	4,8	4,7694	5,0509	-0,5341	false	true	null	null	UPTREND	0
21/09/2011	4,7	4,8	4,7	4,8	4,7607	5,0372	-0,2818	true	false	null	null	UPTREND	0
