Date,Open,High,Low,Close,Volume,Adj Close
2008-01-21,4.05,4.15,3.98,3.98,55100,3.45
2008-01-18,4.27,4.35,4.27,4.33,72400,3.75
2008-01-17,4.20,4.35,4.20,4.30,170000,3.73
2008-01-16,4.27,4.27,3.95,4.19,220500,3.63
2008-01-15,4.30,4.30,4.26,4.27,16400,3.70
2008-01-14,4.36,4.36,4.30,4.36,37100,3.78
2008-01-11,4.38,4.44,4.35,4.43,120000,3.84
2008-01-10,4.29,4.37,4.29,4.35,21400,3.77
2008-01-09,4.20,4.29,4.20,4.29,354000,3.72
2008-01-08,4.38,4.42,4.20,4.20,200400,3.64
2008-01-07,4.42,4.45,4.34,4.38,302600,3.80
2008-01-04,4.36,4.50,4.36,4.41,96400,3.82
2008-01-03,4.45,4.47,4.36,4.36,81500,3.78
2008-01-02,4.67,4.67,4.50,4.50,44800,3.90
2008-01-01,4.70,4.70,4.70,4.70,000,4.07
2007-12-31,4.70,4.70,4.70,4.70,000,4.07
2007-12-28,4.70,4.70,4.60,4.70,79000,4.07
2007-12-27,4.80,4.80,4.73,4.74,101200,4.11
2007-12-26,4.80,4.95,4.80,4.84,78800,4.20
2007-12-25,4.75,4.75,4.75,4.75,000,4.12
2007-12-24,4.75,4.75,4.75,4.75,000,4.12
2007-12-21,4.62,4.80,4.62,4.75,16600,4.12
2007-12-20,4.65,4.65,4.60,4.60,19800,3.99
2007-12-19,4.65,4.65,4.58,4.60,19300,3.99
2007-12-18,4.70,4.70,4.50,4.65,41200,4.03
2007-12-17,4.67,4.90,4.65,4.70,60500,4.07
2007-12-14,4.76,4.80,4.69,4.70,32100,4.07
2007-12-13,4.90,4.90,4.75,4.75,101500,4.12
2007-12-12,4.95,4.95,4.86,4.90,37600,4.25
2007-12-11,4.96,5.05,4.90,4.90,41300,4.25
2007-12-10,4.95,4.95,4.95,4.95,26300,4.29
2007-12-07,5.08,5.08,4.88,4.94,248700,4.28
2007-12-06,5.00,5.00,4.87,4.90,6200,4.25
2007-12-05,4.85,4.85,4.75,4.80,176700,4.16
2007-12-04,4.75,4.80,4.73,4.73,113900,4.10
2007-12-03,4.85,4.85,4.70,4.72,37600,4.09
2007-11-30,4.99,5.00,4.80,4.80,679800,4.16
2007-11-29,5.00,5.00,4.94,4.95,17000,4.29
2007-11-28,4.92,5.05,4.91,4.98,212600,4.32
2007-11-27,4.72,4.90,4.70,4.88,196500,4.23
2007-11-26,4.85,4.85,4.72,4.72,118300,4.09
2007-11-23,5.05,5.05,4.80,4.90,120100,4.25
2007-11-22,4.90,5.00,4.90,5.00,2100,4.33
2007-11-21,4.94,4.94,4.85,4.94,45300,4.28
2007-11-20,5.05,5.10,4.94,4.94,99900,4.28
2007-11-19,5.09,5.10,5.00,5.05,94300,4.38
2007-11-16,5.10,5.18,5.00,5.15,23700,4.46
2007-11-15,5.10,5.19,5.10,5.12,52700,4.44
2007-11-14,5.20,5.25,5.18,5.20,45800,4.51
2007-11-13,5.31,5.33,5.15,5.16,158300,4.47
2007-11-12,5.45,5.45,5.21,5.29,24100,4.59
2007-11-09,5.30,5.49,5.30,5.45,160100,4.72
2007-11-08,5.35,5.42,5.30,5.30,77000,4.59
2007-11-07,5.50,5.50,5.40,5.45,39500,4.72
2007-11-06,5.55,5.55,5.55,5.55,000,4.81
2007-11-05,5.75,5.75,5.53,5.55,223300,4.81
2007-11-02,5.46,5.75,5.46,5.75,280100,4.98
2007-11-01,5.50,5.55,5.46,5.46,136400,4.73
2007-10-31,5.58,5.66,5.52,5.60,118900,4.85
2007-10-30,5.70,5.85,5.65,5.65,306500,4.90
2007-10-29,5.40,5.67,5.40,5.67,221300,4.91
2007-10-26,5.15,5.35,5.15,5.30,207100,4.59
2007-10-25,5.10,5.15,5.08,5.15,59100,4.46
2007-10-24,5.15,5.15,5.02,5.02,189400,4.35
2007-10-23,5.15,5.18,5.13,5.16,45800,4.47
2007-10-22,5.05,5.10,5.05,5.10,29100,4.42
2007-10-19,5.12,5.17,5.09,5.09,50200,4.41
2007-10-18,5.15,5.20,5.10,5.18,66500,4.49
2007-10-17,5.17,5.20,5.14,5.14,99200,4.46
2007-10-16,5.24,5.24,5.15,5.15,55900,4.46
2007-10-15,5.28,5.28,5.28,5.28,000,4.58
2007-10-12,5.17,5.31,5.28,5.28,169400,4.58
2007-10-11,5.19,5.25,5.12,5.13,229400,4.45
2007-10-10,5.20,5.22,5.15,5.19,276500,4.50
2007-10-09,5.10,5.23,5.05,5.23,264400,4.53
2007-10-08,5.05,5.08,5.00,5.07,74600,4.39
2007-10-05,4.96,5.03,4.93,5.02,271500,4.35
2007-10-04,4.90,4.93,4.80,4.93,345400,4.27
2007-10-03,5.00,5.03,4.93,5.03,427300,4.36
2007-10-02,5.05,5.15,5.04,5.05,81600,4.38
2007-10-01,5.06,5.06,4.95,5.04,118600,4.37
2007-09-28,4.95,5.10,4.93,5.06,655000,4.39
2007-09-27,4.73,4.93,4.70,4.93,239000,4.27
2007-09-26,4.80,4.80,4.70,4.78,78100,4.14
2007-09-25,4.89,4.89,4.78,4.78,103100,4.14
2007-09-24,4.88,4.91,4.85,4.91,1120600,4.26
2007-09-21,4.90,4.90,4.83,4.85,129300,4.20
2007-09-20,4.90,4.90,4.84,4.90,83300,4.25
2007-09-19,4.83,4.86,4.83,4.85,31400,4.20
2007-09-18,4.70,4.79,4.65,4.79,104100,4.15
2007-09-17,4.85,4.85,4.75,4.75,16300,4.12
2007-09-14,4.90,4.90,4.75,4.90,39700,4.25
2007-09-13,4.95,4.95,4.85,4.90,48600,4.25
2007-09-12,4.95,5.00,4.94,5.00,123000,4.33
2007-09-11,5.05,5.09,5.05,5.05,34600,4.38
2007-09-10,5.05,5.05,5.05,5.05,12600,4.38
2007-09-07,5.14,5.14,5.14,5.14,4100,4.46
2007-09-06,5.25,5.26,5.25,5.26,55300,4.56
2007-09-05,5.28,5.28,5.25,5.25,11900,4.55
2007-09-04,5.35,5.35,5.35,5.35,8000,4.64
2007-09-03,5.36,5.36,5.36,5.36,500,4.65
2007-08-31,5.36,5.44,5.35,5.35,37200,4.64
2007-08-30,5.24,5.35,5.24,5.35,122200,4.64
2007-08-29,5.23,5.25,5.21,5.25,26400,4.55
2007-08-28,5.30,5.30,5.20,5.20,57300,4.51
2007-08-27,5.35,5.45,5.32,5.45,72800,4.72
2007-08-24,5.28,5.32,5.17,5.30,103000,4.59
2007-08-23,5.21,5.25,5.17,5.25,138800,4.55
2007-08-22,5.00,5.19,5.00,5.15,106700,4.46
2007-08-21,4.92,4.95,4.85,4.90,128000,4.25
2007-08-20,4.92,4.92,4.92,4.92,000,4.26
2007-08-17,4.80,4.92,4.92,4.92,126000,4.26
2007-08-16,4.55,4.75,4.50,4.68,68400,4.06
2007-08-15,5.00,5.00,4.75,4.85,55300,4.20
2007-08-14,5.15,5.15,5.05,5.06,3300,4.39
2007-08-13,5.25,5.40,5.25,5.25,16500,4.55
2007-08-10,5.02,5.18,5.00,5.18,354500,4.49
2007-08-09,5.50,5.50,5.20,5.20,356300,4.51
2007-08-08,5.52,5.53,5.50,5.50,99600,4.77
2007-08-07,5.45,5.45,5.30,5.45,17200,4.72
2007-08-06,5.60,5.60,5.45,5.52,89700,4.78
2007-08-03,5.80,5.80,5.70,5.70,21600,4.94
2007-08-02,5.95,6.05,5.95,6.05,84200,5.24
2007-08-01,5.85,5.95,5.80,5.95,82700,5.16
2007-07-31,6.10,6.23,5.95,6.00,152800,5.20
2007-07-30,5.99,5.99,5.99,5.99,100100,5.19
2007-07-27,5.79,5.85,5.73,5.85,10500,5.07
2007-07-26,6.00,6.00,5.80,5.90,39900,5.11
2007-07-25,6.10,6.10,6.02,6.02,19900,5.22
2007-07-24,6.20,6.20,6.10,6.10,91100,5.29
2007-07-23,6.22,6.23,6.20,6.20,197300,5.37
2007-07-20,6.22,6.30,6.20,6.23,15900,5.40
2007-07-19,6.13,6.22,6.13,6.22,4200,5.39
2007-07-18,6.15,6.15,6.05,6.09,427300,5.28
2007-07-17,6.30,6.30,6.19,6.20,215000,5.37
2007-07-16,6.40,6.40,6.26,6.30,90400,5.46
2007-07-13,6.45,6.49,6.42,6.45,72100,5.59
2007-07-12,6.37,6.44,6.37,6.44,126100,5.58
2007-07-11,6.20,6.35,6.20,6.33,67900,5.49
2007-07-10,6.18,6.40,6.12,6.25,476100,5.42
2007-07-09,5.88,5.88,5.88,5.88,000,5.10
2007-07-06,5.83,5.93,5.88,5.88,135700,5.10
2007-07-05,5.80,5.83,5.78,5.79,288400,5.02
2007-07-04,5.90,5.90,5.78,5.79,95100,5.02
2007-07-03,5.82,5.83,5.79,5.80,162200,5.03
2007-07-02,5.75,5.77,5.71,5.77,162900,5.00
2007-06-29,5.82,5.89,5.70,5.70,1547900,4.94
2007-06-28,5.85,5.85,5.75,5.80,962800,5.03
2007-06-27,5.75,5.90,5.75,5.90,782300,5.11
2007-06-26,5.85,5.85,5.70,5.75,1274700,4.98
2007-06-25,6.00,6.00,5.90,5.95,82700,5.16
2007-06-22,5.98,6.15,5.98,6.10,544500,5.29
2007-06-21,5.99,6.06,5.97,5.99,324700,5.19
2007-06-20,6.07,6.08,5.99,5.99,317500,5.19
2007-06-19,6.04,6.12,6.04,6.07,37000,5.26
2007-06-18,6.04,6.04,6.04,6.04,000,5.24
2007-06-15,6.05,6.06,6.04,6.04,189600,5.24
2007-06-14,6.07,6.07,5.97,6.00,86400,5.20
2007-06-13,6.15,6.16,6.04,6.05,124400,5.24
2007-06-12,6.20,6.23,6.12,6.15,37700,5.33
2007-06-11,6.16,6.25,6.02,6.25,17300,5.42
2007-06-08,6.02,6.20,6.02,6.19,31600,5.37
2007-06-07,6.20,6.20,6.00,6.00,42700,5.20
2007-06-06,6.30,6.30,6.27,6.28,317000,5.44
2007-06-05,6.35,6.35,6.32,6.35,165000,5.50
2007-06-04,6.43,6.43,6.41,6.41,4300,5.56
2007-06-01,6.47,6.47,6.45,6.45,2600,5.59
2007-05-31,6.43,6.50,6.40,6.50,16200,5.63
2007-05-30,6.45,6.46,6.40,6.43,42300,5.57
2007-05-29,6.57,6.60,6.48,6.60,89200,5.72
2007-05-28,6.50,6.57,6.50,6.57,7100,5.69
2007-05-25,6.45,6.45,6.45,6.45,000,5.59
2007-05-24,6.45,6.47,6.30,6.45,43000,5.59
2007-05-23,6.56,6.60,6.56,6.56,61400,5.69
2007-05-22,6.50,6.55,6.47,6.53,14900,5.66
2007-05-21,6.30,6.55,6.30,6.47,176700,5.61
2007-05-18,6.30,6.35,6.30,6.35,3800,5.50
2007-05-17,6.27,6.30,6.27,6.30,8500,5.46
2007-05-16,6.16,6.27,6.16,6.27,11300,5.43
2007-05-15,6.12,6.20,6.12,6.16,8100,5.34
2007-05-14,6.18,6.18,6.10,6.10,312200,5.29
2007-05-11,6.17,6.17,6.10,6.16,432300,5.34
2007-05-10,6.27,6.29,6.15,6.15,179400,5.33
2007-05-09,6.26,6.27,6.25,6.27,288400,5.43
2007-05-08,6.20,6.26,6.20,6.25,403000,5.42
2007-05-07,6.32,6.35,6.25,6.25,209900,5.42
2007-05-04,6.33,6.34,6.30,6.30,111600,5.46
2007-05-03,6.41,6.41,6.30,6.35,189500,5.50
2007-05-02,6.30,6.40,6.27,6.40,61900,5.55
2007-05-01,6.45,6.45,6.45,6.45,000,5.59
2007-04-30,6.33,6.45,6.33,6.45,22700,5.59
2007-04-27,6.20,6.40,6.20,6.33,152700,5.49
2007-04-26,6.10,6.20,6.10,6.15,161100,5.33
2007-04-25,6.05,6.10,6.05,6.10,61100,5.29
2007-04-24,6.10,6.15,6.10,6.10,89000,5.29
2007-04-23,6.00,6.10,6.00,6.10,18400,5.29
2007-04-20,5.94,5.97,5.94,5.97,2500,5.17
2007-04-19,5.98,5.98,5.90,5.94,175800,5.15
2007-04-18,6.00,6.00,5.95,5.95,97100,5.16
2007-04-17,6.00,6.04,5.99,6.00,122400,5.20
2007-04-16,5.85,5.87,5.85,5.87,31100,5.09
2007-04-13,5.88,5.88,5.85,5.85,3600,5.07
2007-04-12,5.90,5.90,5.87,5.88,116800,5.10
2007-04-11,5.95,5.95,5.90,5.92,153900,5.13
2007-04-10,5.95,5.95,5.95,5.95,255300,5.16
2007-04-09,6.00,6.00,5.90,5.90,71700,5.11
2007-04-06,6.00,6.00,6.00,6.00,000,5.20
2007-04-05,6.00,6.00,6.00,6.00,000,5.20
2007-04-04,6.00,6.00,6.00,6.00,1100,5.20
2007-04-03,6.05,6.05,6.05,6.05,5000,5.24
2007-04-02,5.90,5.90,5.90,5.90,000,5.11
2007-03-30,5.81,5.90,5.81,5.90,47200,5.11
2007-03-29,5.85,5.85,5.81,5.84,38600,5.06
2007-03-28,5.80,5.81,5.80,5.80,52400,5.03
2007-03-27,5.75,5.86,5.75,5.86,13600,5.08
2007-03-26,5.70,5.80,5.70,5.77,24800,5.00
2007-03-23,5.60,5.75,5.60,5.70,24700,4.94
2007-03-22,5.40,5.45,5.30,5.35,88900,4.64
2007-03-21,5.25,5.50,5.25,5.40,7700,4.68
2007-03-20,5.25,5.25,5.25,5.25,21200,4.55
2007-03-19,5.17,5.20,5.17,5.20,5600,4.51
2007-03-16,5.15,5.15,5.15,5.15,900,4.46
2007-03-15,5.30,5.35,5.20,5.20,7700,4.51
2007-03-14,5.14,5.20,5.10,5.20,5700,4.51
2007-03-13,5.25,5.25,5.20,5.20,19100,4.51
2007-03-12,5.40,5.40,5.25,5.30,48600,4.59
2007-03-09,5.30,5.30,5.30,5.30,155900,4.59
2007-03-08,5.30,5.39,5.30,5.30,277300,4.59
2007-03-07,5.19,5.26,5.10,5.24,130700,4.54
2007-03-06,4.95,5.19,4.95,5.19,210000,4.50
2007-03-05,4.90,4.90,4.80,4.89,29000,4.24
2007-03-02,5.15,5.15,5.15,5.15,3100,4.46
2007-03-01,5.25,5.25,5.10,5.15,5000,4.46
2007-02-28,5.25,5.25,5.10,5.25,21500,4.55
2007-02-27,5.45,5.30,5.15,5.30,9100,4.59
2007-02-26,5.68,5.68,5.68,5.68,3100,4.92
2007-02-23,5.65,5.67,5.65,5.67,4000,4.91
2007-02-22,5.75,5.84,5.65,5.65,29500,4.90
2007-02-21,5.80,5.80,5.70,5.80,25800,5.03
2007-02-20,5.80,5.85,5.80,5.80,194000,5.03
2007-02-19,5.75,5.75,5.75,5.75,3300,4.98
2007-02-16,5.67,5.75,5.67,5.75,78300,4.98
2007-02-15,5.72,5.72,5.67,5.67,6600,4.91
2007-02-14,5.80,5.80,5.75,5.75,33000,4.98
2007-02-13,5.75,5.78,5.70,5.77,80000,5.00
2007-02-12,5.70,5.75,5.70,5.75,6000,4.98
2007-02-09,5.80,5.85,5.74,5.74,15000,4.98
2007-02-08,5.80,5.85,5.73,5.80,239300,5.03
2007-02-07,5.90,5.90,5.75,5.79,115500,5.02
2007-02-06,5.60,5.90,5.60,5.75,11000,4.98
2007-02-05,5.56,5.57,5.52,5.54,27200,4.80
2007-02-02,5.53,5.53,5.53,5.53,106100,4.79
2007-02-01,5.40,5.53,5.40,5.53,22600,4.79
2007-01-31,5.60,5.60,5.52,5.52,5900,4.78
2007-01-30,5.55,5.60,5.42,5.60,136100,4.85
2007-01-29,5.30,5.42,5.30,5.42,72400,4.70
2007-01-26,5.10,5.15,5.10,5.15,33200,4.46
2007-01-25,5.20,5.20,5.15,5.15,19300,4.46
2007-01-24,4.95,5.20,4.95,5.20,15000,4.51
2007-01-23,4.90,4.90,4.90,4.90,4400,4.25
2007-01-22,4.90,4.90,4.85,4.85,3600,4.20
2007-01-19,5.00,5.05,4.88,4.90,18100,4.25
2007-01-18,4.91,4.92,4.91,4.92,8600,4.26
2007-01-17,5.00,5.00,4.84,4.84,167200,4.20
2007-01-16,5.20,5.20,4.90,5.00,223300,4.33
2007-01-15,5.15,5.20,5.15,5.20,3200,4.51
2007-01-12,5.03,5.03,5.00,5.00,11500,4.33
2007-01-11,5.08,5.08,5.03,5.03,55900,4.36
2007-01-10,5.09,5.09,5.00,5.09,46200,4.41
2007-01-09,5.10,5.15,5.10,5.15,2800,4.46
2007-01-08,5.15,5.15,5.15,5.15,4900,4.46
2007-01-05,5.20,5.20,5.20,5.20,900,4.51
2007-01-04,5.30,5.30,5.21,5.25,64500,4.55
2007-01-03,5.20,5.33,5.20,5.33,87000,4.62
2007-01-02,5.17,5.20,5.17,5.20,17800,4.51
2007-01-01,5.20,5.20,5.20,5.20,000,4.51
2006-12-29,5.20,5.20,5.20,5.20,000,4.51
2006-12-28,5.15,5.20,5.10,5.20,185800,4.51
2006-12-27,5.10,5.16,5.10,5.15,308000,4.46
2006-12-26,5.03,5.05,5.03,5.05,14900,4.38
2006-12-25,4.97,4.97,4.97,4.97,000,4.31
2006-12-22,4.90,4.98,4.90,4.97,12400,4.31
2006-12-21,4.90,4.90,4.90,4.90,54900,4.25
2006-12-20,4.75,4.87,4.75,4.87,29900,4.22
2006-12-19,5.00,5.00,4.92,4.95,260600,4.29
2006-12-18,5.00,5.05,5.00,5.02,276600,4.35
2006-12-15,4.95,5.00,4.95,5.00,49000,4.33
2006-12-14,4.80,4.90,4.80,4.90,14000,4.25
2006-12-13,4.85,4.85,4.80,4.80,13000,4.16
2006-12-12,4.70,4.89,4.70,4.89,900,4.24
2006-12-11,4.85,4.95,4.80,4.95,51200,4.29
2006-12-08,4.80,4.80,4.80,4.80,000,4.16
2006-12-07,4.98,4.98,4.80,4.80,1900,4.16
2006-12-06,4.88,5.05,4.88,5.00,81500,4.33
2006-12-05,4.83,4.88,4.83,4.88,1800,4.23
2006-12-04,4.83,4.87,4.82,4.82,51500,4.18
2006-12-01,4.95,4.95,4.82,4.83,42100,4.19
2006-11-30,4.83,4.95,4.83,4.90,25900,4.25
2006-11-29,4.73,4.95,4.73,4.82,111700,4.18
2006-11-28,4.70,4.75,4.70,4.70,38600,4.07
2006-11-27,4.80,4.80,4.71,4.72,38900,4.09
2006-11-24,4.80,4.80,4.78,4.80,37400,4.16
2006-11-23,4.80,4.80,4.80,4.80,2100,4.16
2006-11-22,4.63,4.80,4.63,4.75,107700,4.12
2006-11-21,4.70,4.70,4.64,4.64,12000,4.02
2006-11-20,4.60,4.65,4.60,4.65,14600,4.03
2006-11-17,4.37,4.55,4.37,4.52,82700,3.92
2006-11-16,4.40,4.43,4.36,4.37,24000,3.79
2006-11-15,4.39,4.42,4.39,4.39,24200,3.81
2006-11-14,4.40,4.40,4.35,4.38,18600,3.80
2006-11-13,4.35,4.44,4.35,4.40,20300,3.81
2006-11-10,4.31,4.31,4.24,4.29,85000,3.72
2006-11-09,4.10,4.29,4.05,4.29,85700,3.72
2006-11-08,4.15,4.15,4.03,4.03,43200,3.49
2006-11-07,4.27,4.27,4.14,4.15,33600,3.60
2006-11-06,4.30,4.30,4.30,4.30,000,3.73
2006-11-03,4.35,4.35,4.30,4.30,14100,3.73
2006-11-02,4.39,4.39,4.37,4.37,5900,3.79
2006-11-01,4.38,4.45,4.38,4.44,51300,3.85
2006-10-31,4.37,4.37,4.37,4.37,600,3.79
2006-10-30,4.38,4.38,4.38,4.38,8400,3.80
2006-10-27,4.44,4.44,4.41,4.41,20500,3.82
2006-10-26,4.40,4.42,4.40,4.40,39800,3.81
2006-10-25,4.40,4.44,4.40,4.40,22000,3.81
2006-10-24,4.40,4.42,4.40,4.42,3000,3.83
2006-10-23,4.45,4.45,4.45,4.45,1400,3.86
2006-10-20,4.40,4.45,4.40,4.45,6800,3.86
2006-10-19,4.45,4.45,4.45,4.45,500,3.86
2006-10-18,4.46,4.50,4.46,4.50,6900,3.90
2006-10-17,4.45,4.46,4.45,4.46,5500,3.87
2006-10-16,4.53,4.53,4.53,4.53,000,3.93
2006-10-13,4.52,4.55,4.50,4.53,94800,3.93
2006-10-12,4.45,4.52,4.45,4.52,300600,3.92
2006-10-11,4.45,4.46,4.45,4.45,5300,3.86
2006-10-10,4.50,4.50,4.45,4.50,104400,3.90
2006-10-09,4.37,4.37,4.30,4.30,10700,3.73
2006-10-06,4.33,4.33,4.33,4.33,4500,3.75
2006-10-05,4.39,4.41,4.36,4.36,28500,3.78
2006-10-04,4.32,4.38,4.30,4.37,221600,3.79
2006-10-03,4.00,4.20,4.00,4.20,108700,3.64
2006-10-02,4.05,4.05,4.00,4.00,15200,3.47
2006-09-29,3.92,3.97,3.92,3.96,36200,3.43
2006-09-28,3.90,3.92,3.90,3.92,10800,3.40
2006-09-27,3.92,3.97,3.91,3.91,5900,3.39
2006-09-26,3.91,3.92,3.90,3.91,7200,3.39
2006-09-25,3.86,3.89,3.86,3.89,11000,3.37
2006-09-22,3.84,3.86,3.84,3.86,27400,3.35
2006-09-21,3.85,3.86,3.83,3.86,56100,3.35
2006-09-20,3.85,3.89,3.85,3.85,4000,3.34
2006-09-19,3.85,3.85,3.85,3.85,1000,3.34
2006-09-18,3.92,3.95,3.89,3.90,143700,3.38
2006-09-15,3.94,3.96,3.87,3.88,1019000,3.36
2006-09-14,3.95,3.95,3.92,3.92,67900,3.40
2006-09-13,3.90,3.95,3.90,3.95,663000,3.42
2006-09-12,3.83,3.89,3.83,3.89,244300,3.37
2006-09-11,3.75,3.82,3.75,3.81,67600,3.30
2006-09-08,3.71,3.75,3.71,3.75,17200,3.25
2006-09-07,3.68,3.68,3.68,3.68,7600,3.19
2006-09-06,3.68,3.68,3.65,3.65,10500,3.16
2006-09-05,3.67,3.67,3.66,3.67,8400,3.18
2006-09-04,3.30,3.67,3.30,3.30,000,2.86
2006-09-01,3.70,3.73,3.65,3.65,38600,3.16
2006-08-31,3.65,3.68,3.62,3.67,268600,3.18
2006-08-30,3.52,3.56,3.52,3.52,18500,3.05
2006-08-29,3.41,3.50,3.41,3.41,000,2.96
2006-08-28,3.51,3.51,3.50,3.50,5000,3.03
2006-08-25,3.54,3.60,3.54,3.60,1500,3.12
2006-08-24,3.60,3.60,3.52,3.54,14200,3.07
2006-08-23,3.60,3.60,3.55,3.60,210400,3.12
2006-08-22,3.55,3.55,3.55,3.55,900,3.08
2006-08-21,3.62,3.62,3.62,3.62,000,3.14
2006-08-18,3.65,3.65,3.62,3.62,4300,3.14
2006-08-17,3.60,3.60,3.60,3.60,4100,3.12
2006-08-16,3.50,3.60,3.50,3.50,500,3.03
2006-08-15,3.60,3.65,3.60,3.60,500,3.12
2006-08-14,3.59,3.60,3.59,3.60,2800,3.12
2006-08-11,3.60,3.60,3.60,3.60,2000,3.12
2006-08-10,3.64,3.64,3.64,3.64,2100,3.15
2006-08-09,3.65,3.69,3.65,3.65,16700,3.16
2006-08-08,3.61,3.72,3.61,3.72,31700,3.22
2006-08-07,3.72,3.72,3.68,3.68,3800,3.19
2006-08-04,3.78,3.80,3.70,3.72,148800,3.22
2006-08-03,3.73,3.73,3.72,3.72,6800,3.22
2006-08-02,3.70,3.75,3.69,3.72,325000,3.22
2006-08-01,3.60,3.68,3.60,3.65,220400,3.16
2006-07-31,3.58,3.59,3.53,3.59,300400,3.11
2006-07-28,3.42,3.60,3.41,3.58,354900,3.10
2006-07-27,3.37,3.37,3.35,3.37,20400,2.92
2006-07-26,3.30,3.33,3.30,3.32,32500,2.88
2006-07-25,3.36,3.37,3.25,3.35,90100,2.90
2006-07-24,3.34,3.38,3.34,3.35,32000,2.90
2006-07-21,3.35,3.35,3.30,3.30,8800,2.86
2006-07-20,3.40,3.40,3.38,3.38,9100,2.93
2006-07-19,3.34,3.40,3.34,3.40,24500,2.95
2006-07-18,3.30,3.30,3.30,3.30,10600,2.86
2006-07-17,3.27,3.27,3.25,3.26,11600,2.83
2006-07-14,3.30,3.30,3.25,3.27,99100,2.83
2006-07-13,3.39,3.39,3.35,3.35,11600,2.90
2006-07-12,3.41,3.42,3.39,3.39,22300,2.94
2006-07-11,3.42,3.42,3.40,3.41,13500,2.96
2006-07-10,3.43,3.43,3.43,3.43,3600,2.97
2006-07-07,3.43,3.43,3.38,3.41,8100,2.96
2006-07-06,3.43,3.46,3.43,3.45,311500,2.99
2006-07-05,3.43,3.43,3.43,3.43,2900,2.97
2006-07-04,3.40,3.43,3.40,3.40,500,2.95
2006-07-03,3.43,3.43,3.43,3.43,600,2.97
2006-06-30,3.43,3.45,3.43,3.45,3400,2.99
2006-06-29,3.40,3.45,3.40,3.42,246700,2.96
2006-06-28,3.38,3.38,3.38,3.38,43300,2.93
2006-06-27,3.38,3.40,3.38,3.40,10500,2.95
2006-06-26,3.38,3.38,3.38,3.38,4200,2.93
2006-06-23,3.40,3.45,3.35,3.35,5300,2.90
2006-06-22,3.35,3.36,3.35,3.35,12300,2.90
2006-06-21,3.37,3.37,3.36,3.37,41700,2.92
2006-06-20,3.40,3.45,3.36,3.36,19700,2.91
2006-06-19,3.45,3.45,3.45,3.45,000,2.99
2006-06-16,3.55,3.55,3.45,3.45,119400,2.99
2006-06-15,3.55,3.55,3.55,3.55,4500,3.08
2006-06-14,3.50,3.57,3.45,3.55,350000,3.08
2006-06-13,3.45,3.53,3.40,3.45,969000,2.99
2006-06-12,3.48,3.48,3.40,3.40,56500,2.95
2006-06-09,3.58,3.58,3.51,3.51,42200,3.04
2006-06-08,3.60,3.60,3.58,3.58,9300,3.10
2006-06-07,3.70,3.78,3.68,3.68,71600,3.19
2006-06-06,3.70,3.70,3.69,3.70,9100,3.21
2006-06-05,3.68,3.70,3.68,3.70,15100,3.21
2006-06-02,3.66,3.66,3.65,3.65,6500,3.16
2006-06-01,3.70,3.70,3.70,3.70,4700,3.21
2006-05-31,3.62,3.70,3.62,3.70,50000,3.21
2006-05-30,3.70,3.70,3.62,3.62,483500,3.14
2006-05-29,3.68,3.68,3.68,3.68,1300,3.19
2006-05-26,3.70,3.70,3.67,3.68,13000,3.19
2006-05-25,3.55,3.55,3.55,3.55,000,3.08
2006-05-24,3.60,3.62,3.55,3.55,16900,3.08
2006-05-23,3.65,3.65,3.60,3.60,61400,3.12
2006-05-22,3.55,3.60,3.55,3.60,6200,3.12
2006-05-19,3.72,3.79,3.72,3.75,20800,3.25
2006-05-18,3.83,3.83,3.80,3.80,5100,3.29
2006-05-17,3.88,3.88,3.82,3.84,82300,3.33
2006-05-16,3.75,3.89,3.75,3.88,745300,3.36
2006-05-15,4.00,4.00,3.74,3.75,1768300,3.25
2006-05-12,4.00,4.09,4.00,4.07,111200,3.53
2006-05-11,4.20,4.28,4.15,4.20,321500,3.64
2006-05-10,3.95,4.12,3.95,4.10,58200,3.55
2006-05-09,4.05,4.05,3.95,3.95,22900,3.42
2006-05-08,4.03,4.03,3.97,3.97,6500,3.44
2006-05-05,4.05,4.08,4.02,4.05,15300,3.51
2006-05-04,4.00,4.03,4.00,4.03,8000,3.49
2006-05-03,4.06,4.07,4.01,4.01,10800,3.48
2006-05-02,4.00,4.22,4.00,4.08,62600,3.54
2006-05-01,4.00,4.00,4.00,4.00,000,3.47
2006-04-28,4.10,4.10,3.95,4.00,587200,3.47
2006-04-27,4.05,4.15,3.96,4.05,107200,3.51
2006-04-26,3.82,4.03,3.82,3.99,238000,3.46
2006-04-25,3.75,3.90,3.73,3.77,129100,3.27
2006-04-24,3.71,3.73,3.68,3.70,40500,3.21
2006-04-21,3.66,3.75,3.66,3.75,237900,3.25
2006-04-20,3.70,3.70,3.62,3.65,365600,3.16
2006-04-19,3.65,3.69,3.60,3.69,390900,3.20
2006-04-18,3.55,3.70,3.53,3.70,313400,3.21
2006-04-17,3.60,3.60,3.55,3.55,715800,3.08
2006-04-14,3.65,3.65,3.65,3.65,000,3.16
2006-04-13,3.65,3.65,3.65,3.65,000,3.16
2006-04-12,3.61,3.65,3.55,3.65,280200,3.16
2006-04-11,3.68,3.74,3.68,3.69,251000,3.20
2006-04-10,3.70,3.70,3.68,3.68,254000,3.19
2006-04-07,3.70,3.70,3.70,3.70,1600,3.21
